havingIP,tinyURL,redirection,count_at,count_www,no_of_dir,count_https,count_http,count_per,count_hyphen,count_equal,url_length,hostname_length,digit_count,letter_count,dns,domainAge,domainEnd,iframe,mouseOver,rightClick,forwarding,type
0,0,0,0,0,2,0,1,0,1,0,58,42,4,46,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,3,0,62,16,0,49,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,0,40,13,3,30,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,2,0,27,0,0,24,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,28,0,0,27,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,26,0,0,24,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,1,0,23,0,0,19,1,1,1,1,1,1,1,benign
0,0,0,0,1,7,0,1,0,0,0,81,11,15,53,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,21,0,0,81,9,27,27,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,1,0,8,0,82,11,0,67,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,1,0,44,15,1,34,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,30,0,0,28,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,0,0,66,15,3,52,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,1,0,2,0,116,71,23,78,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,4,89,22,3,69,1,1,1,1,1,1,1,defacement
0,1,0,0,0,2,0,0,0,2,0,43,0,0,38,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,1,0,17,0,0,15,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,20,0,1,18,1,1,1,1,1,1,1,malware
0,1,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,1,1,1,1,1,1,1,phishing
0,1,0,0,0,1,0,0,0,1,0,33,0,0,29,1,1,1,1,1,1,1,benign
0,0,0,0,0,5,0,1,0,22,0,115,13,59,24,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,4,79,14,4,58,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,0,76,0,0,68,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,1,2,88,12,2,64,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,0,0,0,0,52,0,8,37,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,1,8,81,13,17,41,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,62,1,0,219,14,62,82,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,0,0,37,0,0,32,1,1,1,1,1,1,1,benign
0,0,0,0,1,5,0,1,0,2,1,82,20,3,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,0,1,40,12,0,31,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,1,0,80,0,0,74,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,0,2,66,13,3,50,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,0,28,0,0,26,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,20,0,2,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,1,0,47,0,5,34,1,1,1,1,1,1,1,benign
0,0,0,0,0,5,0,1,0,11,0,99,6,9,70,1,1,1,1,1,1,1,malware
0,1,0,0,0,5,0,1,0,2,1,76,16,3,57,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,9,0,112,0,0,97,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,2,1,74,29,0,63,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,0,19,170,13,25,100,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,1,0,68,22,0,58,1,1,1,1,1,1,1,defacement
0,1,0,0,0,2,0,1,0,0,0,36,13,0,28,1,1,1,1,1,1,1,defacement
0,0,0,0,1,5,0,1,0,1,0,79,30,0,67,1,1,1,1,1,1,1,phishing
0,0,0,0,0,6,0,1,1,0,0,105,19,27,63,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,1,33,11,2,22,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,41,0,3,33,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,24,0,0,90,9,27,33,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,0,0,8,0,112,0,8,89,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,1,0,46,0,4,36,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,0,0,24,0,4,16,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,1,0,45,0,0,39,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,0,0,20,0,169,0,7,136,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,22,0,0,84,9,22,34,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,5,103,24,5,79,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,18,0,0,72,9,24,24,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,4,0,49,0,0,42,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,1,0,0,4,96,19,3,77,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,6,0,71,0,8,54,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,13,0,0,11,1,1,1,1,1,1,1,benign
0,1,0,0,0,0,0,0,0,0,0,21,0,2,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,21,0,0,81,9,26,28,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,15,0,0,63,9,21,21,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,0,5,102,13,4,79,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,0,13,0,0,11,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,0,3,80,19,0,66,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,0,2,67,14,6,48,1,1,1,1,1,1,1,malware
0,0,0,0,1,2,0,1,0,2,3,88,24,1,72,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,27,0,0,99,9,32,34,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,0,0,76,21,1,63,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,0,14,0,0,12,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,1,0,0,0,67,13,11,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,0,0,0,0,32,0,0,27,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,1,31,0,3,24,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,21,0,0,81,9,27,27,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,1,0,1,0,60,20,0,51,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,27,0,0,99,9,34,32,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,1,64,29,5,49,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,4,5,131,24,6,100,1,1,1,1,1,1,1,defacement
0,1,0,0,0,3,0,0,0,1,0,37,0,0,32,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,1,0,0,0,67,13,11,47,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,3,0,50,11,1,37,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,0,41,14,0,33,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,1,0,0,61,0,2,49,1,1,1,1,1,1,1,benign
0,0,0,0,1,5,0,1,0,0,0,60,16,2,47,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,0,0,2,0,62,0,0,54,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,0,0,1,2,54,0,4,41,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,1,42,10,4,29,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,22,0,0,84,9,27,29,1,1,1,1,1,1,1,malware
0,0,0,0,1,5,0,0,0,1,0,68,0,0,58,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,1,4,78,14,2,60,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,6,86,15,10,56,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,2,0,40,0,0,35,1,1,1,1,1,1,1,benign
0,0,0,0,1,3,0,1,0,0,2,67,14,6,48,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,31,35,1,1,1,1,1,1,1,malware
0,1,0,0,0,1,0,1,0,0,0,49,41,0,43,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,0,4,66,11,2,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,1,39,2,0,158,7,57,52,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,0,0,28,10,0,22,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,21,0,1,19,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,1,0,5,4,128,21,6,100,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,0,0,4,0,63,0,0,54,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,1,0,13,0,0,11,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,21,0,0,81,9,26,28,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,2,0,73,28,1,61,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,15,0,0,63,9,18,24,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,31,35,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,0,2,66,13,3,50,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,32,34,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,0,0,2,0,52,0,0,44,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,18,0,0,72,9,25,23,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,1,4,96,15,4,73,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,31,0,1,26,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,2,0,25,0,0,22,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,1,0,0,0,2,0,1,0,1,0,71,21,0,62,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,0,0,39,26,0,32,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,7,5,145,12,3,115,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,0,0,0,0,36,0,1,31,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,1,0,3,0,63,13,0,51,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,17,0,7,8,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,1,0,8,0,80,11,0,65,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,2,66,16,3,51,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,0,0,3,0,65,0,8,49,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,0,0,61,11,23,30,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,1,0,3,189,15,23,151,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,4,0,59,0,6,45,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,1,0,53,0,0,47,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,18,0,0,72,9,23,25,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,0,0,40,13,3,30,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,1,0,21,0,0,17,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,16,0,4,10,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,0,0,0,0,45,0,10,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,1,2,0,0,4,117,33,1,89,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,0,0,1,0,51,0,6,39,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,0,1,6,105,12,4,81,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,31,0,2,25,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,39,0,0,34,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,1,0,25,0,0,20,1,1,1,1,1,1,1,benign
0,1,0,0,0,1,0,0,0,0,0,33,0,0,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,0,54,0,3,46,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,22,0,0,19,1,1,1,1,1,1,1,benign
0,0,0,0,1,6,0,1,0,0,0,77,16,8,50,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,3,1,198,71,13,166,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,22,0,0,20,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,0,0,0,81,58,4,66,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,17,0,0,15,1,1,1,1,1,1,1,benign
0,0,0,0,1,3,0,1,0,5,0,91,18,9,69,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,24,0,0,90,9,32,28,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,3,0,65,0,0,58,1,1,1,1,1,1,1,benign
0,0,0,0,0,5,0,1,0,0,0,76,21,0,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,27,0,0,99,9,30,36,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,0,0,1,0,81,0,2,69,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,0,1,66,0,17,39,1,1,1,1,1,1,1,benign
0,0,0,0,1,3,0,1,0,1,3,78,14,6,55,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,1,0,0,0,72,21,0,60,1,1,1,1,1,1,1,malware
0,0,0,0,1,2,0,1,0,2,0,56,25,0,46,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,3,6,130,14,8,97,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,0,0,0,71,19,3,55,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,3,0,22,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,0,0,0,76,35,16,50,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,1,0,0,0,67,13,11,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,1,0,9,0,111,20,3,90,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,0,48,30,1,39,1,1,1,1,1,1,1,defacement
0,0,0,0,0,7,0,0,0,6,0,122,0,7,100,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,2,0,47,24,0,37,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,24,0,0,22,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,3,1,200,73,18,163,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,1,0,1,7,122,17,7,89,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,44,0,1,40,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,0,0,73,0,4,63,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,0,4,88,14,4,68,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,0,4,84,20,3,66,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,1,5,108,14,6,81,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,0,0,0,71,16,24,35,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,24,0,0,90,9,29,31,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,0,2,51,10,7,32,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,0,0,0,0,67,0,4,54,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,22,0,0,20,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,21,0,0,81,9,26,28,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,2,0,83,75,2,64,1,1,1,1,1,1,1,phishing
0,0,0,0,0,5,0,1,0,9,0,85,6,9,58,1,1,1,1,1,1,1,malware
0,1,0,0,0,1,0,1,0,1,0,44,36,0,37,1,1,1,1,1,1,1,phishing
0,0,0,0,0,5,0,0,0,9,0,85,0,8,61,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,2,1,70,15,15,37,1,1,1,1,1,1,1,malware
0,0,0,0,0,6,0,1,0,0,0,65,14,4,50,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,42,0,2,37,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,11,5,139,25,34,73,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,2,0,56,32,4,43,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,16,0,0,14,1,1,1,1,1,1,1,benign
0,0,0,0,1,4,0,1,0,2,0,86,33,3,70,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,1,43,15,1,33,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,22,0,0,21,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,1,0,43,19,0,36,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,0,2,0,0,51,0,3,41,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,45,16,6,30,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,0,0,0,1,31,0,1,26,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,21,0,0,81,9,23,31,1,1,1,1,1,1,1,malware
0,0,0,0,0,3,0,1,0,4,0,68,12,0,56,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,3,0,84,14,2,70,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,1,0,32,0,3,26,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,0,6,214,14,24,172,1,1,1,1,1,1,1,defacement
0,0,0,0,0,1,0,1,0,0,5,89,14,6,66,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,5,0,2,71,0,7,51,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,37,0,1,30,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,4,0,64,0,4,49,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,15,0,0,63,9,21,21,1,1,1,1,1,1,1,malware
0,1,0,0,0,1,0,0,0,0,0,34,0,0,31,1,1,1,1,1,1,1,benign
0,0,0,0,0,4,0,1,0,0,0,67,13,11,47,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,0,0,0,0,52,0,0,43,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,12,0,0,10,1,1,1,1,1,1,1,benign
0,0,1,0,1,1,0,2,0,4,1,82,11,0,64,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,22,0,0,84,9,27,29,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,1,41,0,10,26,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,23,0,0,22,1,1,1,1,1,1,1,phishing
0,1,0,0,0,0,0,0,0,0,0,14,0,0,13,1,1,1,1,1,1,1,malware
0,0,0,0,1,3,0,1,0,0,0,37,13,0,29,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,0,46,19,2,36,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,25,0,4,17,1,1,1,1,1,1,1,benign
0,0,0,0,1,7,0,0,0,1,0,69,0,0,58,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,24,0,3,19,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,2,61,0,0,53,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,1,3,0,1,0,0,2,66,13,3,50,1,1,1,1,1,1,1,malware
0,0,0,0,1,1,0,1,0,0,4,80,14,5,58,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,1,0,1,0,68,19,4,54,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,0,1,27,0,4,19,1,1,1,1,1,1,1,benign
0,0,0,0,1,1,0,1,0,1,3,122,26,29,78,1,1,1,1,1,1,1,defacement
0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,1,1,1,1,1,1,phishing
0,0,0,0,0,4,0,1,0,1,0,85,19,0,72,1,1,1,1,1,1,1,defacement
0,0,0,0,1,6,0,1,0,0,0,91,22,0,77,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,1,1,0,1,0,1,3,71,13,1,55,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,2,63,16,0,51,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,0,0,8,106,12,3,80,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,1,0,2,4,89,26,2,70,1,1,1,1,1,1,1,defacement
0,0,0,0,0,4,0,0,0,0,0,38,0,0,30,1,1,1,1,1,1,1,malware
0,0,0,0,0,2,0,1,0,0,8,105,12,2,80,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,12,0,1,10,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,8,1,89,0,9,66,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,0,0,0,0,25,0,0,23,1,1,1,1,1,1,1,benign
0,0,0,0,1,3,0,1,0,0,4,128,12,10,103,1,1,1,1,1,1,1,defacement
0,0,0,0,0,5,0,1,2,0,0,77,20,7,55,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,1,1,1,1,1,1,phishing
0,1,0,0,0,0,0,0,0,0,0,18,0,0,17,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,1,18,0,0,72,9,25,23,1,1,1,1,1,1,1,malware
0,0,0,0,0,4,0,1,0,0,1,70,21,3,55,1,1,1,1,1,1,1,malware
0,0,0,0,0,1,0,0,0,2,0,37,0,5,28,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,1,0,21,0,0,19,1,1,1,1,1,1,1,phishing
0,0,0,0,0,3,0,0,0,4,0,55,0,11,36,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,2,0,33,0,5,24,1,1,1,1,1,1,1,benign
0,0,0,0,0,1,0,1,9,0,1,78,15,10,48,1,1,1,1,1,1,1,malware
0,1,0,0,0,0,0,0,0,0,0,17,0,0,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,41,0,6,31,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,32,0,3,27,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,0,0,49,19,0,41,1,1,1,1,1,1,1,defacement
0,0,0,0,0,2,0,1,24,0,0,90,9,29,31,1,1,1,1,1,1,1,malware
0,0,0,0,0,5,0,0,0,2,0,45,0,4,33,1,1,1,1,1,1,1,benign
0,0,0,0,0,0,0,0,0,1,0,15,0,0,12,1,1,1,1,1,1,1,malware
0,0,0,0,0,0,0,0,0,0,0,19,0,2,16,1,1,1,1,1,1,1,phishing
0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,1,1,1,1,1,1,1,phishing
0,0,0,0,0,1,0,0,0,0,0,14,0,0,11,1,1,1,1,1,1,1,benign
0,0,0,0,0,2,0,1,0,0,0,40,13,1,32,1,1,1,1,1,1,1,phishing
0,0,0,0,0,2,0,0,0,0,0,64,0,2,54,1,1,1,1,1,1,1,benign
0,0,0,0,0,3,0,0,0,1,0,51,0,4,41,1,1,1,1,1,1,1,benign
0,0,0,0,1,2,0,1,0,2,0,58,19,0,48,1,1,1,1,1,1,1,defacement
0,0,0,0,1,1,0,1,0,0,0,66,49,0,59,1,1,1,1,1,1,1,defacement
0,1,0,0,0,1,0,0,0,0,0,22,0,0,19,1,1,1,1,1,1,1,benign
0,0,0,0,1,4,0,1,0,11,0,120,24,12,87,1,1,1,1,1,1,1,defacement
0,0,0,0,0,3,0,1,0,0,0,47,16,0,39,1,1,1,1,1,1,1,phishing
0,0,0,0,1,2,0,1,0,1,1,59,20,1,46,1,1,1,1,1,1,1,defacement
